id1	id2	type
AURKB	NCAPG	correlation_pair
KIF23	NCAPG	correlation_pair
LMNB1	NCAPG	correlation_pair
MAD2L1	NCAPG	correlation_pair
KIF4A	NCAPG	correlation_pair
KIF14	NCAPG	correlation_pair
KIF20A	NCAPG	correlation_pair
MKI67	NCAPG	correlation_pair
BUB1B	NCAPG	correlation_pair
CDC25C	NCAPG	correlation_pair
DEPDC1	NCAPG	correlation_pair
CDK1	NCAPG	correlation_pair
CEP55	NCAPG	correlation_pair
C15orf42	NCAPG	correlation_pair
BIRC5	NCAPG	correlation_pair
ANLN	NCAPG	correlation_pair
KIFC1	NCAPG	correlation_pair
ARHGAP11A	NCAPG	correlation_pair
FOXM1	NCAPG	correlation_pair
CDCA3	NCAPG	correlation_pair
CDCA5	NCAPG	correlation_pair
CDCA8	NCAPG	correlation_pair
CDC25A	NCAPG	correlation_pair
MYBL2	NCAPG	correlation_pair
KIF18A	NCAPG	correlation_pair
KIF18B	NCAPG	correlation_pair
CDC20	NCAPG	correlation_pair
BUB1	NCAPG	correlation_pair
CKAP2L	NCAPG	correlation_pair
IQGAP3	NCAPG	correlation_pair
CCNB2	NCAPG	correlation_pair
CCNB1	NCAPG	correlation_pair
ASPM	NCAPG	correlation_pair
CDKN3	NCAPG	correlation_pair
HMMR	NCAPG	correlation_pair
KIF15	NCAPG	correlation_pair
KIF11	NCAPG	correlation_pair
HJURP	NCAPG	correlation_pair
ESPL1	NCAPG	correlation_pair
DEPDC1B	NCAPG	correlation_pair
CCNA2	NCAPG	correlation_pair
EXO1	NCAPG	correlation_pair
FAM83D	NCAPG	correlation_pair
CENPE	NCAPG	correlation_pair
CENPA	NCAPG	correlation_pair
MELK	NCAPG	correlation_pair
KIF2C	NCAPG	correlation_pair
DLGAP5	EXO1	correlation_pair
CDC45	EXO1	correlation_pair
AURKB	EXO1	correlation_pair
BUB1B	EXO1	correlation_pair
CEP55	EXO1	correlation_pair
ANLN	EXO1	correlation_pair
CDCA5	EXO1	correlation_pair
CDCA8	EXO1	correlation_pair
BUB1	EXO1	correlation_pair
CKAP2L	EXO1	correlation_pair
CCNB2	EXO1	correlation_pair
ASPM	EXO1	correlation_pair
ESPL1	EXO1	correlation_pair
DEPDC1B	EXO1	correlation_pair
CCNA2	EXO1	correlation_pair
CENPF	EXO1	correlation_pair
CENPA	EXO1	correlation_pair
DTL	EXO1	correlation_pair
DACT1	NTM	correlation_pair
COL10A1	NTM	correlation_pair
FAP	NTM	correlation_pair
COL5A2	NTM	correlation_pair
ITGA11	NTM	correlation_pair
AEBP1	NTM	correlation_pair
NOX4	NTM	correlation_pair
BIRC5	EPR1	correlation_pair
CDCA5	EPR1	correlation_pair
FN1	NOX4	correlation_pair
DACT1	NOX4	correlation_pair
ADAM12	NOX4	correlation_pair
COL10A1	NOX4	correlation_pair
GLT8D2	NOX4	correlation_pair
NID2	NOX4	correlation_pair
COL1A2	NOX4	correlation_pair
CTSK	NOX4	correlation_pair
FAP	NOX4	correlation_pair
CYS1	NOX4	correlation_pair
COL5A2	NOX4	correlation_pair
COL5A1	NOX4	correlation_pair
ITGA11	NOX4	correlation_pair
ANTXR1	NOX4	correlation_pair
LRRC15	NOX4	correlation_pair
COL1A1	NOX4	correlation_pair
COL6A3	NOX4	correlation_pair
AEBP1	NOX4	correlation_pair
CDH11	NOX4	correlation_pair
COL3A1	NOX4	correlation_pair
LUM	NOX4	correlation_pair
AURKB	FAM54A	correlation_pair
CEP55	FAM54A	correlation_pair
CDCA3	FAM54A	correlation_pair
BUB1	FAM54A	correlation_pair
CCNB2	FAM54A	correlation_pair
CENPA	FAM54A	correlation_pair
CENPW	FAM54A	correlation_pair
DLGAP5	FAM83D	correlation_pair
AURKA	FAM83D	correlation_pair
AURKB	FAM83D	correlation_pair
BUB1B	FAM83D	correlation_pair
DEPDC1	FAM83D	correlation_pair
CEP55	FAM83D	correlation_pair
C15orf42	FAM83D	correlation_pair
ANLN	FAM83D	correlation_pair
CDCA5	FAM83D	correlation_pair
CDCA8	FAM83D	correlation_pair
CDC20	FAM83D	correlation_pair
BUB1	FAM83D	correlation_pair
CKAP2L	FAM83D	correlation_pair
CCNB2	FAM83D	correlation_pair
CCNB1	FAM83D	correlation_pair
ASPM	FAM83D	correlation_pair
ESPL1	FAM83D	correlation_pair
DEPDC1B	FAM83D	correlation_pair
CCNA2	FAM83D	correlation_pair
EXO1	FAM83D	correlation_pair
CENPI	FAM83D	correlation_pair
CENPA	FAM83D	correlation_pair
CYS1	HTRA3	correlation_pair
COL1A1	HTRA3	correlation_pair
AEBP1	HTRA3	correlation_pair
BUB1	CENPO	correlation_pair
C16orf61	CENPN	correlation_pair
BUB1B	CENPI	correlation_pair
BUB1	CENPI	correlation_pair
ASPM	CENPI	correlation_pair
CENPE	CENPI	correlation_pair
CASC5	CENPI	correlation_pair
BUB1B	CENPF	correlation_pair
ANLN	CENPF	correlation_pair
BUB1	CENPF	correlation_pair
ASPM	CENPF	correlation_pair
CCNA2	CENPF	correlation_pair
CENPE	CENPF	correlation_pair
BUB1B	CENPE	correlation_pair
C15orf42	CENPE	correlation_pair
ARHGAP11A	CENPE	correlation_pair
BUB1	CENPE	correlation_pair
CCNB2	CENPE	correlation_pair
ASPM	CENPE	correlation_pair
CCNA2	CENPE	correlation_pair
CENPA	CENPE	correlation_pair
CDC45	CENPA	correlation_pair
AURKA	CENPA	correlation_pair
AURKB	CENPA	correlation_pair
BUB1B	CENPA	correlation_pair
CDK1	CENPA	correlation_pair
C15orf42	CENPA	correlation_pair
BIRC5	CENPA	correlation_pair
ANLN	CENPA	correlation_pair
CDCA3	CENPA	correlation_pair
CDCA5	CENPA	correlation_pair
CDCA8	CENPA	correlation_pair
CDC25A	CENPA	correlation_pair
CDC20	CENPA	correlation_pair
BUB1	CENPA	correlation_pair
CCNB2	CENPA	correlation_pair
CCNB1	CENPA	correlation_pair
ASPM	CENPA	correlation_pair
CDKN3	CENPA	correlation_pair
CCNA2	CENPA	correlation_pair
DACT1	LUM	correlation_pair
ADAM12	LUM	correlation_pair
COL10A1	LUM	correlation_pair
GLT8D2	LUM	correlation_pair
COL1A2	LUM	correlation_pair
HTRA1	LUM	correlation_pair
CTSK	LUM	correlation_pair
FAP	LUM	correlation_pair
CYS1	LUM	correlation_pair
COL5A2	LUM	correlation_pair
COL5A1	LUM	correlation_pair
ITGA11	LUM	correlation_pair
ANTXR1	LUM	correlation_pair
LRRC15	LUM	correlation_pair
COL1A1	LUM	correlation_pair
COL6A3	LUM	correlation_pair
COL12A1	LUM	correlation_pair
AEBP1	LUM	correlation_pair
CDH11	LUM	correlation_pair
COL3A1	LUM	correlation_pair
PPAPDC1A	THBS2	correlation_pair
FN1	THBS2	correlation_pair
DACT1	THBS2	correlation_pair
ADAM12	THBS2	correlation_pair
COL10A1	THBS2	correlation_pair
GLT8D2	THBS2	correlation_pair
SRPX2	THBS2	correlation_pair
NID2	THBS2	correlation_pair
COL1A2	THBS2	correlation_pair
HTRA1	THBS2	correlation_pair
CTSK	THBS2	correlation_pair
POSTN	THBS2	correlation_pair
MMP2	THBS2	correlation_pair
FAP	THBS2	correlation_pair
CYS1	THBS2	correlation_pair
COL5A2	THBS2	correlation_pair
COL5A1	THBS2	correlation_pair
ITGA11	THBS2	correlation_pair
ANTXR1	THBS2	correlation_pair
LRRC15	THBS2	correlation_pair
COL1A1	THBS2	correlation_pair
COL6A3	THBS2	correlation_pair
COL12A1	THBS2	correlation_pair
AEBP1	THBS2	correlation_pair
P4HA3	THBS2	correlation_pair
MMP14	THBS2	correlation_pair
CDH11	THBS2	correlation_pair
SPARC	THBS2	correlation_pair
CTHRC1	THBS2	correlation_pair
COL3A1	THBS2	correlation_pair
NOX4	THBS2	correlation_pair
LUM	THBS2	correlation_pair
CORIN	THBS2	correlation_pair
KIF23	RACGAP1	correlation_pair
KIF4A	RACGAP1	correlation_pair
BUB1B	RACGAP1	correlation_pair
ARHGAP11A	RACGAP1	correlation_pair
NEIL3	RACGAP1	correlation_pair
NCAPH	RACGAP1	correlation_pair
BUB1	RACGAP1	correlation_pair
CKAP2L	RACGAP1	correlation_pair
ASPM	RACGAP1	correlation_pair
KIF11	RACGAP1	correlation_pair
PLK1	RACGAP1	correlation_pair
ESPL1	RACGAP1	correlation_pair
POLQ	RACGAP1	correlation_pair
DEPDC1B	RACGAP1	correlation_pair
CCNA2	RACGAP1	correlation_pair
FAM83D	RACGAP1	correlation_pair
CENPI	RACGAP1	correlation_pair
NUSAP1	RACGAP1	correlation_pair
ASF1B	UHRF1	correlation_pair
ESPL1	UHRF1	correlation_pair
TROAP	UHRF1	correlation_pair
BUB1B	CASC5	correlation_pair
ARHGAP11A	CASC5	correlation_pair
ARHGAP11B	CASC5	correlation_pair
ASPM	CASC5	correlation_pair
GTSE1	MELK	correlation_pair
MCM10	MELK	correlation_pair
DLGAP5	MELK	correlation_pair
ERCC6L	MELK	correlation_pair
FAM64A	MELK	correlation_pair
CDC45	MELK	correlation_pair
E2F2	MELK	correlation_pair
AURKA	MELK	correlation_pair
AURKB	MELK	correlation_pair
KIF23	MELK	correlation_pair
LMNB1	MELK	correlation_pair
MAD2L1	MELK	correlation_pair
KIF4A	MELK	correlation_pair
KIF14	MELK	correlation_pair
KIF20A	MELK	correlation_pair
BUB1B	MELK	correlation_pair
DEPDC1	MELK	correlation_pair
CDK1	MELK	correlation_pair
CEP55	MELK	correlation_pair
C15orf42	MELK	correlation_pair
BIRC5	MELK	correlation_pair
ANLN	MELK	correlation_pair
GSG2	MELK	correlation_pair
KIFC1	MELK	correlation_pair
FOXM1	MELK	correlation_pair
CDCA3	MELK	correlation_pair
CDCA5	MELK	correlation_pair
CDCA8	MELK	correlation_pair
CDC25A	MELK	correlation_pair
KIF18A	MELK	correlation_pair
KIF18B	MELK	correlation_pair
CDC20	MELK	correlation_pair
BUB1	MELK	correlation_pair
CKAP2L	MELK	correlation_pair
IQGAP3	MELK	correlation_pair
CCNB2	MELK	correlation_pair
CCNB1	MELK	correlation_pair
ASPM	MELK	correlation_pair
CDKN3	MELK	correlation_pair
KIF15	MELK	correlation_pair
KIF11	MELK	correlation_pair
HJURP	MELK	correlation_pair
DEPDC1B	MELK	correlation_pair
CCNA2	MELK	correlation_pair
EXO1	MELK	correlation_pair
FAM54A	MELK	correlation_pair
FAM83D	MELK	correlation_pair
CENPE	MELK	correlation_pair
CENPA	MELK	correlation_pair
EZH2	MELK	correlation_pair
KIF2C	MELK	correlation_pair
C9orf100	MELK	correlation_pair
MCM10	TRIP13	correlation_pair
TPX2	TRIP13	correlation_pair
SGOL1	TRIP13	correlation_pair
BUB1B	TRIP13	correlation_pair
CEP55	TRIP13	correlation_pair
NCAPH	TRIP13	correlation_pair
FOXM1	TRIP13	correlation_pair
CDCA5	TRIP13	correlation_pair
CDCA8	TRIP13	correlation_pair
MYBL2	TRIP13	correlation_pair
BUB1	TRIP13	correlation_pair
SKA1	TRIP13	correlation_pair
CCNB2	TRIP13	correlation_pair
PLK1	TRIP13	correlation_pair
CENPA	TRIP13	correlation_pair
MELK	TRIP13	correlation_pair
KIF2C	TRIP13	correlation_pair
RAD51	TRIP13	correlation_pair
KIF4A	SPAG5	correlation_pair
NCAPH	SPAG5	correlation_pair
CENPE	SPAG5	correlation_pair
ASPM	DTL	correlation_pair
CENPF	DTL	correlation_pair
GTSE1	KIF2C	correlation_pair
DLGAP5	KIF2C	correlation_pair
FAM64A	KIF2C	correlation_pair
CDC45	KIF2C	correlation_pair
E2F2	KIF2C	correlation_pair
AURKA	KIF2C	correlation_pair
AURKB	KIF2C	correlation_pair
KIF23	KIF2C	correlation_pair
KIF20A	KIF2C	correlation_pair
BUB1B	KIF2C	correlation_pair
DEPDC1	KIF2C	correlation_pair
CEP55	KIF2C	correlation_pair
C15orf42	KIF2C	correlation_pair
BIRC5	KIF2C	correlation_pair
ANLN	KIF2C	correlation_pair
GSG2	KIF2C	correlation_pair
FOXM1	KIF2C	correlation_pair
CDCA3	KIF2C	correlation_pair
CDCA5	KIF2C	correlation_pair
CDCA8	KIF2C	correlation_pair
CDC25A	KIF2C	correlation_pair
KIF18A	KIF2C	correlation_pair
KIF18B	KIF2C	correlation_pair
CDC20	KIF2C	correlation_pair
BUB1	KIF2C	correlation_pair
CKAP2L	KIF2C	correlation_pair
IQGAP3	KIF2C	correlation_pair
CCNB2	KIF2C	correlation_pair
CCNB1	KIF2C	correlation_pair
ASPM	KIF2C	correlation_pair
KIF15	KIF2C	correlation_pair
KIF11	KIF2C	correlation_pair
HJURP	KIF2C	correlation_pair
ESPL1	KIF2C	correlation_pair
DEPDC1B	KIF2C	correlation_pair
CCNA2	KIF2C	correlation_pair
EXO1	KIF2C	correlation_pair
FAM83D	KIF2C	correlation_pair
CENPE	KIF2C	correlation_pair
CENPA	KIF2C	correlation_pair
MCM10	RAD51AP1	correlation_pair
CEP55	RAD51AP1	correlation_pair
NCAPH	RAD51AP1	correlation_pair
FOXM1	RAD51AP1	correlation_pair
CDCA3	RAD51AP1	correlation_pair
KIF18A	RAD51AP1	correlation_pair
BUB1	RAD51AP1	correlation_pair
KIF11	RAD51AP1	correlation_pair
NCAPD2	RAD51AP1	correlation_pair
CCNA2	RAD51AP1	correlation_pair
NCAPG	RAD51AP1	correlation_pair
MED24	PSMD3	correlation_pair
COL10A1	CORIN	correlation_pair
AURKB	CDT1	correlation_pair
CDC20	CDT1	correlation_pair
MCM10	RAD51	correlation_pair
DLGAP5	RAD51	correlation_pair
OIP5	RAD51	correlation_pair
ORC1L	RAD51	correlation_pair
CDC45	RAD51	correlation_pair
E2F2	RAD51	correlation_pair
AURKB	RAD51	correlation_pair
KIF23	RAD51	correlation_pair
KIF4A	RAD51	correlation_pair
BUB1B	RAD51	correlation_pair
CEP55	RAD51	correlation_pair
C15orf42	RAD51	correlation_pair
KIFC1	RAD51	correlation_pair
ARHGAP11A	RAD51	correlation_pair
NCAPH	RAD51	correlation_pair
FOXM1	RAD51	correlation_pair
CDCA5	RAD51	correlation_pair
CDCA8	RAD51	correlation_pair
CDC25A	RAD51	correlation_pair
MYBL2	RAD51	correlation_pair
PKMYT1	RAD51	correlation_pair
BUB1	RAD51	correlation_pair
CCNB2	RAD51	correlation_pair
PRC1	RAD51	correlation_pair
PLK1	RAD51	correlation_pair
HJURP	RAD51	correlation_pair
CCNA2	RAD51	correlation_pair
NCAPG	RAD51	correlation_pair
EXO1	RAD51	correlation_pair
CENPA	RAD51	correlation_pair
MELK	RAD51	correlation_pair
KIF2C	RAD51	correlation_pair
NUSAP1	RAD51	correlation_pair
GTSE1	NUSAP1	correlation_pair
MCM10	NUSAP1	correlation_pair
DLGAP5	NUSAP1	correlation_pair
NDC80	NUSAP1	correlation_pair
ASF1B	NUSAP1	correlation_pair
CDC45	NUSAP1	correlation_pair
KIF23	NUSAP1	correlation_pair
LMNB1	NUSAP1	correlation_pair
KIF4A	NUSAP1	correlation_pair
KIF14	NUSAP1	correlation_pair
KIF20A	NUSAP1	correlation_pair
MKI67	NUSAP1	correlation_pair
BUB1B	NUSAP1	correlation_pair
CDC25C	NUSAP1	correlation_pair
CDK1	NUSAP1	correlation_pair
CEP55	NUSAP1	correlation_pair
KIFC1	NUSAP1	correlation_pair
ARHGAP11A	NUSAP1	correlation_pair
NEIL3	NUSAP1	correlation_pair
NCAPH	NUSAP1	correlation_pair
FOXM1	NUSAP1	correlation_pair
CDCA5	NUSAP1	correlation_pair
NEK2	NUSAP1	correlation_pair
KIF18B	NUSAP1	correlation_pair
BUB1	NUSAP1	correlation_pair
CKAP2L	NUSAP1	correlation_pair
IQGAP3	NUSAP1	correlation_pair
CCNB2	NUSAP1	correlation_pair
CCNB1	NUSAP1	correlation_pair
ASPM	NUSAP1	correlation_pair
CDKN3	NUSAP1	correlation_pair
HMMR	NUSAP1	correlation_pair
KIF15	NUSAP1	correlation_pair
KIF11	NUSAP1	correlation_pair
HJURP	NUSAP1	correlation_pair
ESPL1	NUSAP1	correlation_pair
DEPDC1B	NUSAP1	correlation_pair
CCNA2	NUSAP1	correlation_pair
NCAPG	NUSAP1	correlation_pair
EXO1	NUSAP1	correlation_pair
FAM83D	NUSAP1	correlation_pair
CENPE	NUSAP1	correlation_pair
CENPA	NUSAP1	correlation_pair
MELK	NUSAP1	correlation_pair
KIF2C	NUSAP1	correlation_pair
CDC6	RFC2	PPI
EXO1	RFC2	PPI
ESR1	KDM4B	PPI
KRT14	KRT5	PPI
KRT14	KRT6C	PPI
KRT14	KRT6B	PPI
KRT14	KRT6A	PPI
CDC6	MCM5	PPI
CDC6	MCM4	PPI
CCNE1	CDC6	PPI
CDC6	MCM6	PPI
CDC6	MCM2	PPI
CDC6	DBF4	PPI
CDC6	CDT1	PPI
CDC6	MCM7	PPI
CDC6	CLSPN	PPI
CDC6	RFC4	PPI
CDC6	CDC7	PPI
CDC45	CDC6	PPI
CDC6	MCM10	PPI
CDC6	MCM3	PPI
CENPM	NDC80	PPI
CENPM	NUF2	PPI
BIRC5	CENPM	PPI
CENPF	CENPM	PPI
CENPM	KIF2C	PPI
CDC20	CENPM	PPI
AURKA	BIRC5	PPI
AURKA	UBE2C	PPI
LIN9	MYBL2	PPI
FOXM1	MYBL2	PPI
EXO1	RAD51AP1	PPI
CDC20	FBXO5	PPI
CCNE1	SKP1	PPI
SKP1	UBE2C	PPI
CDC20	SKP1	PPI
KRT5	KRT9	PPI
FOXA1	H2AFZ	PPI
FOXA1	PGR	PPI
AR	FOXA1	PPI
FOXA1	GATA3	PPI
ESR1	FOXA1	PPI
FOXA1	H2AFX	PPI
FOXA1	TLE3	PPI
KRT16	KRT5	PPI
KRT17	KRT5	PPI
KRT17	KRT6C	PPI
KRT17	KRT6B	PPI
CCNB1	CDK7	PPI
CCNB1	NDC80	PPI
CCNA2	CCNB1	PPI
CCNB1	SKA1	PPI
BUB1B	CCNB1	PPI
CCNB1	CCNB2	PPI
CCNB1	PLK1	PPI
BUB1	CCNB1	PPI
CCNB1	CDC25A	PPI
CCNB1	SKA3	PPI
CCNB1	CENPA	PPI
CCNB1	UBE2C	PPI
CCNB1	CENPF	PPI
CCNB1	CDC20	PPI
CCNB1	CDK1	PPI
ESPL1	PTTG1	PPI
BRIP1	EXO1	PPI
KIF18A	NDC80	PPI
CENPE	NDC80	PPI
NDC80	NUF2	PPI
CDCA5	NDC80	PPI
NDC80	SPC25	PPI
CENPH	NDC80	PPI
NDC80	SKA1	PPI
BUB1B	NDC80	PPI
MAD2L1	NDC80	PPI
NDC80	PLK1	PPI
BIRC5	NDC80	PPI
BUB1	NDC80	PPI
AURKB	NDC80	PPI
NDC80	SKA3	PPI
ERCC6L	NDC80	PPI
CENPA	NDC80	PPI
CENPL	NDC80	PPI
CENPF	NDC80	PPI
KIF2C	NDC80	PPI
CDC20	NDC80	PPI
CENPI	NDC80	PPI
CDCA8	NDC80	PPI
NDC80	ZWINT	PPI
CENPO	NDC80	PPI
CENPN	NDC80	PPI
INCENP	NDC80	PPI
CENPK	NDC80	PPI
DSN1	NDC80	PPI
NDC80	SPC24	PPI
CCNE1	CDT1	PPI
CCNE1	CKS1B	PPI
CCNE1	PCNA	PPI
CCNE1	CDK1	PPI
CCNE1	CCNE2	PPI
KIF18A	NUF2	PPI
BIRC5	KIF18A	PPI
CENPF	KIF18A	PPI
KIF18A	KIF2C	PPI
CDC20	KIF18A	PPI
UBE2C	UBE2S	PPI
CDC20	UBE2S	PPI
CENPE	NUF2	PPI
BIRC5	CENPE	PPI
CENPE	CENPF	PPI
CENPE	KIF2C	PPI
CDC20	CENPE	PPI
EGFR	ERBB2	PPI
ERBB2	TFF1	PPI
ERBB2	RND1	PPI
ERBB2	ERBB4	PPI
ERBB2	NRG2	PPI
ERBB2	GRB7	PPI
ERBB2	TFF3	PPI
CDCA5	NUF2	PPI
NUF2	SPC25	PPI
CENPH	NUF2	PPI
NUF2	SKA1	PPI
BUB1B	NUF2	PPI
MAD2L1	NUF2	PPI
NUF2	PLK1	PPI
BIRC5	NUF2	PPI
BUB1	NUF2	PPI
AURKB	NUF2	PPI
ERCC6L	NUF2	PPI
CENPA	NUF2	PPI
CENPL	NUF2	PPI
CENPF	NUF2	PPI
KIF2C	NUF2	PPI
CDC20	NUF2	PPI
CENPI	NUF2	PPI
CDCA8	NUF2	PPI
NUF2	ZWINT	PPI
CENPO	NUF2	PPI
CENPN	NUF2	PPI
INCENP	NUF2	PPI
CENPK	NUF2	PPI
DSN1	NUF2	PPI
NUF2	SPC24	PPI
CCNA2	UBE2C	PPI
CCNA2	CDC20	PPI
GFRA3	GRB7	PPI
EGFR	TFF1	PPI
EGFR	ERBB4	PPI
EGFR	RAB5B	PPI
EGFR	NRG2	PPI
EGFR	SGIP1	PPI
EGFR	TFF3	PPI
BIRC5	CDCA5	PPI
CDCA5	CENPF	PPI
CDCA5	KIF2C	PPI
CDC20	CDCA5	PPI
ATM	EXO1	PPI
BIRC5	SPC25	PPI
CENPF	SPC25	PPI
KIF2C	SPC25	PPI
CDC20	SPC25	PPI
BIRC5	CENPH	PPI
CENPF	CENPH	PPI
CENPH	KIF2C	PPI
CDC20	CENPH	PPI
BIRC5	SKA1	PPI
CENPF	SKA1	PPI
KIF2C	SKA1	PPI
CDC20	SKA1	PPI
ATAD2	ESR1	PPI
BIRC5	BUB1B	PPI
BUB1B	UBE2C	PPI
BUB1B	CENPF	PPI
BUB1B	KIF2C	PPI
BUB1B	CDC20	PPI
FANCD2	UBE2T	PPI
GRB7	KIT	PPI
ESR1	H2AFZ	PPI
H2AFZ	MYC	PPI
BIRC5	MAD2L1	PPI
MAD2L1	UBE2C	PPI
CENPF	MAD2L1	PPI
KIF2C	MAD2L1	PPI
CDC20	MAD2L1	PPI
BIRC5	PLK1	PPI
PLK1	UBE2C	PPI
CENPF	PLK1	PPI
KIF2C	PLK1	PPI
CDC20	PLK1	PPI
BIRC5	BUB1	PPI
AURKB	BIRC5	PPI
BIRC5	ERCC6L	PPI
BIRC5	CENPA	PPI
BIRC5	CENPL	PPI
BIRC5	CENPF	PPI
BIRC5	KIF2C	PPI
BIRC5	CDC20	PPI
BIRC5	CENPI	PPI
BIRC5	CDCA8	PPI
BIRC5	ZWINT	PPI
BIRC5	CENPO	PPI
BIRC5	CENPN	PPI
BIRC5	INCENP	PPI
BIRC5	CENPK	PPI
BIRC5	DSN1	PPI
BIRC5	SPC24	PPI
BUB1	CENPF	PPI
BUB1	KIF2C	PPI
BUB1	CDC20	PPI
KRT17	KRT6A	PPI
GRB7	RND1	PPI
CBX2	UBE2C	PPI
FANCI	UBE2T	PPI
CLSPN	EXO1	PPI
AURKB	UBE2C	PPI
AURKB	CENPF	PPI
AURKB	KIF2C	PPI
AURKB	CDC20	PPI
CENPF	SKA3	PPI
GATA3	PGR	PPI
ESR1	PGR	PPI
PGR	TLE3	PPI
TRAIP	UBE2C	PPI
CENPF	ERCC6L	PPI
ERCC6L	KIF2C	PPI
CDC20	ERCC6L	PPI
CENPA	CENPF	PPI
CENPA	KIF2C	PPI
CDC20	CENPA	PPI
BLM	EXO1	PPI
BLM	UBE2T	PPI
GFRA1	GRB7	PPI
CENPF	CENPL	PPI
CENPL	KIF2C	PPI
CDC20	CENPL	PPI
NEK2	UBE2C	PPI
CDC20	UBE2C	PPI
PTTG1	UBE2C	PPI
CDK1	UBE2C	PPI
UBE2C	WWP1	PPI
EXO1	XRCC2	PPI
GRB7	NRG2	PPI
EXO1	PCNA	PPI
EXO1	RAD51	PPI
EXO1	RFC4	PPI
CHEK1	EXO1	PPI
CENPF	KIF2C	PPI
CDC20	CENPF	PPI
CENPF	CENPI	PPI
CDCA8	CENPF	PPI
CENPF	ZWINT	PPI
CENPF	CENPO	PPI
CENPF	CENPN	PPI
CENPF	INCENP	PPI
CENPF	CENPK	PPI
CENPF	DSN1	PPI
CENPF	SPC24	PPI
CDC20	NEK2	PPI
FANCG	UBE2T	PPI
FANCA	UBE2T	PPI
FANCB	UBE2T	PPI
CDC20	KIF2C	PPI
CENPI	KIF2C	PPI
CDCA8	KIF2C	PPI
KIF2C	ZWINT	PPI
CENPO	KIF2C	PPI
CENPN	KIF2C	PPI
INCENP	KIF2C	PPI
CENPK	KIF2C	PPI
DSN1	KIF2C	PPI
KIF2C	SPC24	PPI
KIF18B	KIF2C	PPI
CDC20	CENPI	PPI
CDC20	CDCA8	PPI
CDC20	ZWINT	PPI
CDC20	CENPO	PPI
CDC20	CENPN	PPI
CDC20	PTTG1	PPI
CDC20	INCENP	PPI
CDC20	CDK1	PPI
CDC20	CENPK	PPI
CDC20	DSN1	PPI
CDC20	SPC24	PPI
ESR1	POU4F1	PPI
ESR1	PCNA	PPI
ESR1	GATA3	PPI
ESR1	GREB1	PPI
EPHB1	GRB7	PPI
ESR1	H2AFX	PPI
ESR1	TLE3	PPI
ESR1	MYC	PPI
H2AFX	MYC	PPI
